response_id,customer_id,score,category,comment,submitted_at,created_at
NPS-0001206,CUST-00623,10,Promoter,Best tool we've used. Highly recommend.,2026-06-11T22:22:21,2026-06-11T22:22:21
NPS-0001207,CUST-00623,9,Promoter,Game changer for our analytics workflow.,2026-04-27T07:18:37,2026-04-27T07:18:37
NPS-0001208,CUST-00624,5,Detractor,Too many bugs lately.,2026-06-16T13:09:35,2026-06-16T13:09:35
NPS-0001209,CUST-00624,7,Passive,Support could be faster.,2026-04-05T06:04:22,2026-04-05T06:04:22
NPS-0001210,CUST-00625,7,Passive,Getting better with each update.,2026-06-17T22:27:05,2026-06-17T22:27:05
NPS-0001211,CUST-00626,6,Detractor,Considering switching to a competitor.,2026-06-27T06:17:38,2026-06-27T06:17:38
NPS-0001212,CUST-00626,6,Detractor,Support takes too long to respond.,2026-05-08T03:07:39,2026-05-08T03:07:39
NPS-0001213,CUST-00626,8,Passive,Works well most of the time.,2026-05-14T14:53:02,2026-05-14T14:53:02
NPS-0001214,CUST-00627,6,Detractor,Had major outages last month.,2026-04-10T07:59:23,2026-04-10T07:59:23
NPS-0001215,CUST-00627,9,Promoter,Best tool we've used. Highly recommend.,2026-04-29T08:17:40,2026-04-29T08:17:40
NPS-0001216,CUST-00627,6,Detractor,Had major outages last month.,2026-06-03T18:02:13,2026-06-03T18:02:13
NPS-0001217,CUST-00628,5,Detractor,Data sync issues are frustrating.,2026-06-18T23:44:52,2026-06-18T23:44:52
NPS-0001218,CUST-00629,9,Promoter,Incredible support team. Very responsive.,2026-05-19T11:36:35,2026-05-19T11:36:35
NPS-0001219,CUST-00629,7,Passive,Works well most of the time.,2026-05-15T03:47:01,2026-05-15T03:47:01
NPS-0001220,CUST-00630,6,Detractor,Support takes too long to respond.,2026-05-21T17:45:33,2026-05-21T17:45:33
NPS-0001221,CUST-00630,9,Promoter,Love the product! Changed how we work.,2026-04-21T06:20:59,2026-04-21T06:20:59
NPS-0001222,CUST-00631,7,Passive,Good product but missing some features.,2026-04-07T08:02:15,2026-04-07T08:02:15
NPS-0001223,CUST-00631,10,Promoter,Incredible support team. Very responsive.,2026-04-02T17:31:20,2026-04-02T17:31:20
NPS-0001224,CUST-00632,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-19T19:59:07,2026-04-19T19:59:07
NPS-0001225,CUST-00632,9,Promoter,Game changer for our analytics workflow.,2026-04-10T18:25:36,2026-04-10T18:25:36
NPS-0001226,CUST-00633,3,Detractor,Too many bugs lately.,2026-04-26T02:50:55,2026-04-26T02:50:55
NPS-0001227,CUST-00634,8,Passive,Good product but missing some features.,2026-06-18T04:37:52,2026-06-18T04:37:52
NPS-0001228,CUST-00635,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-17T23:46:29,2026-06-17T23:46:29
NPS-0001229,CUST-00636,9,Promoter,Incredible support team. Very responsive.,2026-05-04T22:55:14,2026-05-04T22:55:14
NPS-0001230,CUST-00636,9,Promoter,Game changer for our analytics workflow.,2026-06-13T16:31:08,2026-06-13T16:31:08
NPS-0001231,CUST-00636,7,Passive,Getting better with each update.,2026-06-28T00:12:46,2026-06-28T00:12:46
NPS-0001232,CUST-00637,1,Detractor,Too expensive for what it offers.,2026-05-08T10:53:43,2026-05-08T10:53:43
NPS-0001233,CUST-00638,8,Passive,Support could be faster.,2026-04-27T00:01:49,2026-04-27T00:01:49
NPS-0001234,CUST-00639,10,Promoter,Best tool we've used. Highly recommend.,2026-05-01T04:04:44,2026-05-01T04:04:44
NPS-0001235,CUST-00640,10,Promoter,Incredible support team. Very responsive.,2026-05-16T14:48:22,2026-05-16T14:48:22
NPS-0001236,CUST-00641,9,Promoter,Incredible support team. Very responsive.,2026-04-12T18:22:26,2026-04-12T18:22:26
NPS-0001237,CUST-00641,5,Detractor,Support takes too long to respond.,2026-06-13T20:20:51,2026-06-13T20:20:51
NPS-0001238,CUST-00641,9,Promoter,Love the product! Changed how we work.,2026-04-15T10:02:28,2026-04-15T10:02:28
NPS-0001239,CUST-00642,8,Passive,Works well most of the time.,2026-05-15T01:20:41,2026-05-15T01:20:41
NPS-0001240,CUST-00643,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-02T11:20:57,2026-05-02T11:20:57
NPS-0001241,CUST-00643,7,Passive,Works well most of the time.,2026-06-03T19:55:30,2026-06-03T19:55:30
NPS-0001242,CUST-00644,5,Detractor,Too many bugs lately.,2026-05-16T11:31:58,2026-05-16T11:31:58
NPS-0001243,CUST-00645,8,Passive,Support could be faster.,2026-05-28T20:02:23,2026-05-28T20:02:23
NPS-0001244,CUST-00646,8,Passive,Good product but missing some features.,2026-04-26T17:06:09,2026-04-26T17:06:09
NPS-0001245,CUST-00646,3,Detractor,Too many bugs lately.,2026-06-16T08:54:22,2026-06-16T08:54:22
NPS-0001246,CUST-00646,9,Promoter,Incredible support team. Very responsive.,2026-04-05T22:07:08,2026-04-05T22:07:08
NPS-0001247,CUST-00647,4,Detractor,Support takes too long to respond.,2026-05-14T18:58:54,2026-05-14T18:58:54
NPS-0001248,CUST-00647,3,Detractor,Data sync issues are frustrating.,2026-06-10T01:38:31,2026-06-10T01:38:31
NPS-0001249,CUST-00647,3,Detractor,Support takes too long to respond.,2026-04-26T14:37:23,2026-04-26T14:37:23
NPS-0001250,CUST-00648,7,Passive,Good product but missing some features.,2026-04-03T06:25:57,2026-04-03T06:25:57
NPS-0001251,CUST-00649,8,Passive,Good product but missing some features.,2026-04-22T05:11:41,2026-04-22T05:11:41
NPS-0001252,CUST-00649,0,Detractor,Support takes too long to respond.,2026-04-21T11:16:36,2026-04-21T11:16:36
NPS-0001253,CUST-00649,9,Promoter,Love the product! Changed how we work.,2026-06-22T21:42:28,2026-06-22T21:42:28
NPS-0001254,CUST-00650,8,Passive,Getting better with each update.,2026-05-14T06:43:27,2026-05-14T06:43:27
NPS-0001255,CUST-00651,8,Passive,Decent value for money.,2026-04-26T09:29:11,2026-04-26T09:29:11
NPS-0001256,CUST-00652,4,Detractor,Had major outages last month.,2026-04-25T16:35:05,2026-04-25T16:35:05
NPS-0001257,CUST-00652,8,Passive,Good product but missing some features.,2026-05-30T15:21:55,2026-05-30T15:21:55
NPS-0001258,CUST-00653,3,Detractor,Had major outages last month.,2026-05-31T12:41:17,2026-05-31T12:41:17
NPS-0001259,CUST-00654,4,Detractor,Had major outages last month.,2026-05-26T23:43:19,2026-05-26T23:43:19
NPS-0001260,CUST-00654,6,Detractor,Data sync issues are frustrating.,2026-05-30T04:10:50,2026-05-30T04:10:50
NPS-0001261,CUST-00655,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-29T01:06:15,2026-06-29T01:06:15
NPS-0001262,CUST-00655,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-21T14:43:12,2026-05-21T14:43:12
NPS-0001263,CUST-00656,4,Detractor,Support takes too long to respond.,2026-05-14T06:49:36,2026-05-14T06:49:36
NPS-0001264,CUST-00657,7,Passive,Support could be faster.,2026-03-31T23:24:50,2026-03-31T23:24:50
NPS-0001265,CUST-00657,9,Promoter,Game changer for our analytics workflow.,2026-05-29T06:49:01,2026-05-29T06:49:01
NPS-0001266,CUST-00657,7,Passive,Works well most of the time.,2026-04-22T21:56:24,2026-04-22T21:56:24
NPS-0001267,CUST-00658,4,Detractor,Too expensive for what it offers.,2026-04-24T14:09:46,2026-04-24T14:09:46
NPS-0001268,CUST-00659,5,Detractor,Too many bugs lately.,2026-05-29T16:34:49,2026-05-29T16:34:49
NPS-0001269,CUST-00659,6,Detractor,Considering switching to a competitor.,2026-04-10T23:01:53,2026-04-10T23:01:53
NPS-0001270,CUST-00660,9,Promoter,Game changer for our analytics workflow.,2026-06-08T08:34:22,2026-06-08T08:34:22
NPS-0001271,CUST-00660,6,Detractor,Considering switching to a competitor.,2026-04-22T19:49:01,2026-04-22T19:49:01
NPS-0001272,CUST-00660,8,Passive,Good product but missing some features.,2026-05-08T18:57:18,2026-05-08T18:57:18
NPS-0001273,CUST-00661,2,Detractor,Had major outages last month.,2026-06-12T05:15:19,2026-06-12T05:15:19
NPS-0001274,CUST-00662,9,Promoter,Incredible support team. Very responsive.,2026-05-30T07:31:17,2026-05-30T07:31:17
NPS-0001275,CUST-00662,10,Promoter,Best tool we've used. Highly recommend.,2026-04-28T16:01:34,2026-04-28T16:01:34
NPS-0001276,CUST-00663,4,Detractor,Too many bugs lately.,2026-04-09T06:03:52,2026-04-09T06:03:52
NPS-0001277,CUST-00663,8,Passive,Getting better with each update.,2026-04-18T15:45:57,2026-04-18T15:45:57
NPS-0001278,CUST-00663,7,Passive,Support could be faster.,2026-06-18T19:46:06,2026-06-18T19:46:06
NPS-0001279,CUST-00664,4,Detractor,Too many bugs lately.,2026-05-31T18:56:49,2026-05-31T18:56:49
NPS-0001280,CUST-00664,4,Detractor,Data sync issues are frustrating.,2026-05-09T21:22:12,2026-05-09T21:22:12
NPS-0001281,CUST-00664,2,Detractor,Considering switching to a competitor.,2026-04-29T18:53:25,2026-04-29T18:53:25
NPS-0001282,CUST-00665,7,Passive,Support could be faster.,2026-04-07T11:45:52,2026-04-07T11:45:52
NPS-0001283,CUST-00666,8,Passive,Getting better with each update.,2026-04-01T00:48:18,2026-04-01T00:48:18
NPS-0001284,CUST-00666,6,Detractor,Too expensive for what it offers.,2026-06-20T12:51:41,2026-06-20T12:51:41
NPS-0001285,CUST-00667,5,Detractor,Too expensive for what it offers.,2026-05-08T00:36:09,2026-05-08T00:36:09
NPS-0001286,CUST-00667,1,Detractor,Data sync issues are frustrating.,2026-04-02T06:11:55,2026-04-02T06:11:55
NPS-0001287,CUST-00667,1,Detractor,Too expensive for what it offers.,2026-04-22T09:04:13,2026-04-22T09:04:13
NPS-0001288,CUST-00668,8,Passive,Getting better with each update.,2026-04-16T21:50:26,2026-04-16T21:50:26
NPS-0001289,CUST-00668,6,Detractor,Considering switching to a competitor.,2026-05-12T00:52:58,2026-05-12T00:52:58
NPS-0001290,CUST-00668,9,Promoter,Love the product! Changed how we work.,2026-06-13T07:32:52,2026-06-13T07:32:52
NPS-0001291,CUST-00669,10,Promoter,Incredible support team. Very responsive.,2026-06-18T04:01:36,2026-06-18T04:01:36
NPS-0001292,CUST-00670,5,Detractor,Support takes too long to respond.,2026-05-14T09:29:22,2026-05-14T09:29:22
NPS-0001293,CUST-00670,8,Passive,Good product but missing some features.,2026-05-04T15:42:35,2026-05-04T15:42:35
NPS-0001294,CUST-00670,0,Detractor,Too expensive for what it offers.,2026-04-23T07:25:45,2026-04-23T07:25:45
NPS-0001295,CUST-00671,1,Detractor,Had major outages last month.,2026-04-06T23:05:12,2026-04-06T23:05:12
NPS-0001296,CUST-00671,9,Promoter,Love the product! Changed how we work.,2026-06-07T20:27:56,2026-06-07T20:27:56
NPS-0001297,CUST-00671,10,Promoter,Game changer for our analytics workflow.,2026-06-02T07:50:02,2026-06-02T07:50:02
NPS-0001298,CUST-00672,6,Detractor,Support takes too long to respond.,2026-05-24T15:33:27,2026-05-24T15:33:27
NPS-0001299,CUST-00672,8,Passive,Decent value for money.,2026-04-05T00:43:46,2026-04-05T00:43:46
NPS-0001300,CUST-00673,6,Detractor,Too many bugs lately.,2026-05-04T08:55:44,2026-05-04T08:55:44
NPS-0001301,CUST-00674,0,Detractor,Data sync issues are frustrating.,2026-05-18T02:00:46,2026-05-18T02:00:46
NPS-0001302,CUST-00674,8,Passive,Support could be faster.,2026-06-29T11:14:47,2026-06-29T11:14:47
NPS-0001303,CUST-00675,6,Detractor,Had major outages last month.,2026-05-09T02:51:41,2026-05-09T02:51:41
NPS-0001304,CUST-00675,6,Detractor,Too many bugs lately.,2026-04-24T01:21:20,2026-04-24T01:21:20
NPS-0001305,CUST-00676,8,Passive,Good product but missing some features.,2026-04-09T02:51:59,2026-04-09T02:51:59
NPS-0001306,CUST-00676,5,Detractor,Too many bugs lately.,2026-06-06T03:58:19,2026-06-06T03:58:19
NPS-0001307,CUST-00676,6,Detractor,Had major outages last month.,2026-06-20T19:59:32,2026-06-20T19:59:32
NPS-0001308,CUST-00677,10,Promoter,Love the product! Changed how we work.,2026-04-04T03:08:04,2026-04-04T03:08:04
NPS-0001309,CUST-00678,1,Detractor,Considering switching to a competitor.,2026-04-08T12:00:43,2026-04-08T12:00:43
NPS-0001310,CUST-00678,10,Promoter,Incredible support team. Very responsive.,2026-04-03T05:07:46,2026-04-03T05:07:46
NPS-0001311,CUST-00679,3,Detractor,Too many bugs lately.,2026-05-22T10:38:57,2026-05-22T10:38:57
NPS-0001312,CUST-00679,0,Detractor,Too expensive for what it offers.,2026-05-29T02:50:14,2026-05-29T02:50:14
NPS-0001313,CUST-00680,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-10T00:55:32,2026-05-10T00:55:32
NPS-0001314,CUST-00680,10,Promoter,Love the product! Changed how we work.,2026-06-02T03:24:52,2026-06-02T03:24:52
NPS-0001315,CUST-00681,9,Promoter,Game changer for our analytics workflow.,2026-05-02T21:03:16,2026-05-02T21:03:16
NPS-0001316,CUST-00681,9,Promoter,Game changer for our analytics workflow.,2026-04-29T06:55:15,2026-04-29T06:55:15
NPS-0001317,CUST-00681,10,Promoter,Game changer for our analytics workflow.,2026-05-10T03:09:23,2026-05-10T03:09:23
NPS-0001318,CUST-00682,10,Promoter,Best tool we've used. Highly recommend.,2026-06-16T00:09:31,2026-06-16T00:09:31
NPS-0001319,CUST-00683,3,Detractor,Had major outages last month.,2026-04-09T19:15:08,2026-04-09T19:15:08
NPS-0001320,CUST-00683,2,Detractor,Too expensive for what it offers.,2026-04-16T16:58:47,2026-04-16T16:58:47
NPS-0001321,CUST-00683,2,Detractor,Data sync issues are frustrating.,2026-05-01T21:21:40,2026-05-01T21:21:40
NPS-0001322,CUST-00684,3,Detractor,Data sync issues are frustrating.,2026-04-22T13:03:35,2026-04-22T13:03:35
NPS-0001323,CUST-00684,3,Detractor,Considering switching to a competitor.,2026-05-09T01:54:00,2026-05-09T01:54:00
NPS-0001324,CUST-00684,1,Detractor,Considering switching to a competitor.,2026-04-04T06:02:17,2026-04-04T06:02:17
NPS-0001325,CUST-00685,9,Promoter,Game changer for our analytics workflow.,2026-05-08T08:02:01,2026-05-08T08:02:01
NPS-0001326,CUST-00686,4,Detractor,Considering switching to a competitor.,2026-04-28T15:18:12,2026-04-28T15:18:12
NPS-0001327,CUST-00686,7,Passive,Support could be faster.,2026-04-02T16:26:40,2026-04-02T16:26:40
NPS-0001328,CUST-00687,7,Passive,Good product but missing some features.,2026-04-06T13:55:05,2026-04-06T13:55:05
NPS-0001329,CUST-00687,6,Detractor,Had major outages last month.,2026-04-27T21:18:39,2026-04-27T21:18:39
NPS-0001330,CUST-00687,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-13T09:56:10,2026-05-13T09:56:10
NPS-0001331,CUST-00688,0,Detractor,Considering switching to a competitor.,2026-04-28T19:54:00,2026-04-28T19:54:00
NPS-0001332,CUST-00688,10,Promoter,Incredible support team. Very responsive.,2026-05-21T04:54:43,2026-05-21T04:54:43
NPS-0001333,CUST-00688,0,Detractor,Considering switching to a competitor.,2026-05-09T10:51:00,2026-05-09T10:51:00
NPS-0001334,CUST-00689,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-15T15:41:09,2026-05-15T15:41:09
NPS-0001335,CUST-00689,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-28T19:34:55,2026-05-28T19:34:55
NPS-0001336,CUST-00689,10,Promoter,Love the product! Changed how we work.,2026-04-29T18:33:02,2026-04-29T18:33:02
NPS-0001337,CUST-00690,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-24T17:53:37,2026-06-24T17:53:37
NPS-0001338,CUST-00690,8,Passive,Good product but missing some features.,2026-05-25T02:59:50,2026-05-25T02:59:50
NPS-0001339,CUST-00690,1,Detractor,Had major outages last month.,2026-05-07T08:54:12,2026-05-07T08:54:12
NPS-0001340,CUST-00691,10,Promoter,Incredible support team. Very responsive.,2026-06-14T20:24:39,2026-06-14T20:24:39
NPS-0001341,CUST-00692,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-01T07:46:20,2026-06-01T07:46:20
NPS-0001342,CUST-00692,6,Detractor,Support takes too long to respond.,2026-06-01T09:06:19,2026-06-01T09:06:19
NPS-0001343,CUST-00692,5,Detractor,Too many bugs lately.,2026-05-27T07:18:14,2026-05-27T07:18:14
NPS-0001344,CUST-00693,2,Detractor,Data sync issues are frustrating.,2026-06-18T20:54:21,2026-06-18T20:54:21
NPS-0001345,CUST-00694,8,Passive,Support could be faster.,2026-05-20T23:43:11,2026-05-20T23:43:11
NPS-0001346,CUST-00695,7,Passive,Works well most of the time.,2026-05-27T23:45:49,2026-05-27T23:45:49
NPS-0001347,CUST-00695,7,Passive,Getting better with each update.,2026-04-26T23:41:55,2026-04-26T23:41:55
NPS-0001348,CUST-00696,7,Passive,Works well most of the time.,2026-05-20T00:16:44,2026-05-20T00:16:44
NPS-0001349,CUST-00697,3,Detractor,Support takes too long to respond.,2026-04-25T02:43:49,2026-04-25T02:43:49
NPS-0001350,CUST-00697,4,Detractor,Had major outages last month.,2026-05-20T18:55:03,2026-05-20T18:55:03
NPS-0001351,CUST-00698,8,Passive,Good product but missing some features.,2026-04-07T08:20:04,2026-04-07T08:20:04
NPS-0001352,CUST-00699,9,Promoter,Game changer for our analytics workflow.,2026-05-15T23:39:01,2026-05-15T23:39:01
NPS-0001353,CUST-00699,0,Detractor,Too expensive for what it offers.,2026-04-01T19:00:14,2026-04-01T19:00:14
NPS-0001354,CUST-00699,9,Promoter,Game changer for our analytics workflow.,2026-06-26T19:41:14,2026-06-26T19:41:14
NPS-0001355,CUST-00700,8,Passive,Good product but missing some features.,2026-06-02T16:31:12,2026-06-02T16:31:12
NPS-0001356,CUST-00700,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-24T13:03:14,2026-04-24T13:03:14
NPS-0001357,CUST-00701,4,Detractor,Considering switching to a competitor.,2026-05-09T23:09:27,2026-05-09T23:09:27
NPS-0001358,CUST-00701,8,Passive,Getting better with each update.,2026-06-18T01:50:01,2026-06-18T01:50:01
NPS-0001359,CUST-00702,2,Detractor,Considering switching to a competitor.,2026-04-10T22:59:14,2026-04-10T22:59:14
NPS-0001360,CUST-00702,8,Passive,Works well most of the time.,2026-04-03T01:50:46,2026-04-03T01:50:46
NPS-0001361,CUST-00703,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-05T19:33:59,2026-04-05T19:33:59
NPS-0001362,CUST-00703,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-29T01:40:39,2026-06-29T01:40:39
NPS-0001363,CUST-00704,7,Passive,Decent value for money.,2026-06-26T05:21:29,2026-06-26T05:21:29
NPS-0001364,CUST-00705,8,Passive,Getting better with each update.,2026-05-14T21:18:51,2026-05-14T21:18:51
NPS-0001365,CUST-00705,7,Passive,Decent value for money.,2026-06-17T02:05:11,2026-06-17T02:05:11
NPS-0001366,CUST-00705,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-16T02:32:08,2026-05-16T02:32:08
NPS-0001367,CUST-00706,10,Promoter,Saves us hours every week. Worth every penny.,2026-03-31T23:55:25,2026-03-31T23:55:25
NPS-0001368,CUST-00706,7,Passive,Good product but missing some features.,2026-06-12T18:32:11,2026-06-12T18:32:11
NPS-0001369,CUST-00707,8,Passive,Good product but missing some features.,2026-04-07T14:06:45,2026-04-07T14:06:45
NPS-0001370,CUST-00707,10,Promoter,Love the product! Changed how we work.,2026-05-13T18:33:57,2026-05-13T18:33:57
NPS-0001371,CUST-00708,1,Detractor,Support takes too long to respond.,2026-05-17T19:53:56,2026-05-17T19:53:56
NPS-0001372,CUST-00709,5,Detractor,Too many bugs lately.,2026-06-13T21:51:31,2026-06-13T21:51:31
NPS-0001373,CUST-00709,10,Promoter,Love the product! Changed how we work.,2026-06-23T06:29:43,2026-06-23T06:29:43
NPS-0001374,CUST-00709,8,Passive,Works well most of the time.,2026-04-22T03:53:18,2026-04-22T03:53:18
NPS-0001375,CUST-00710,3,Detractor,Considering switching to a competitor.,2026-06-03T02:19:54,2026-06-03T02:19:54
NPS-0001376,CUST-00711,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-17T06:20:56,2026-05-17T06:20:56
NPS-0001377,CUST-00712,0,Detractor,Too many bugs lately.,2026-05-01T00:34:29,2026-05-01T00:34:29
NPS-0001378,CUST-00713,3,Detractor,Considering switching to a competitor.,2026-05-26T08:34:13,2026-05-26T08:34:13
NPS-0001379,CUST-00714,6,Detractor,Support takes too long to respond.,2026-06-27T17:17:17,2026-06-27T17:17:17
NPS-0001380,CUST-00714,10,Promoter,Love the product! Changed how we work.,2026-04-30T16:59:13,2026-04-30T16:59:13
NPS-0001381,CUST-00714,0,Detractor,Had major outages last month.,2026-05-28T10:25:38,2026-05-28T10:25:38
NPS-0001382,CUST-00715,7,Passive,Decent value for money.,2026-04-19T18:26:35,2026-04-19T18:26:35
NPS-0001383,CUST-00715,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-18T03:44:49,2026-06-18T03:44:49
