account_id,customer_id,account_type,balance,currency,status,opened_at,created_at,updated_at
ACC-00001763,FIN-001177,business,22485.29,USD,active,2026-02-25T19:36:01,2026-02-25T19:36:01,2026-06-29T14:46:10.718682
ACC-00001764,FIN-001178,current,45028.54,USD,active,2025-12-13T17:28:49,2025-12-13T17:28:49,2026-06-29T14:46:10.718806
ACC-00001765,FIN-001178,premium,2282.8,USD,active,2024-05-22T07:28:45,2024-05-22T07:28:45,2026-06-29T14:46:10.718850
ACC-00001766,FIN-001178,current,10110.16,USD,active,2025-10-16T00:28:15,2025-10-16T00:28:15,2026-06-29T14:46:10.718891
ACC-00001767,FIN-001179,savings,31835.68,USD,active,2026-06-06T13:45:56,2026-06-06T13:45:56,2026-06-29T14:46:10.719017
ACC-00001768,FIN-001180,current,11885.12,USD,active,2025-12-08T04:07:42,2025-12-08T04:07:42,2026-06-29T14:46:10.719143
ACC-00001769,FIN-001181,savings,42768.01,USD,active,2026-06-21T17:40:18,2026-06-21T17:40:18,2026-06-29T14:46:10.719282
ACC-00001770,FIN-001182,premium,40130.68,USD,active,2026-06-01T00:36:31,2026-06-01T00:36:31,2026-06-29T14:46:10.719409
ACC-00001771,FIN-001182,savings,5595.78,USD,active,2025-07-19T23:18:26,2025-07-19T23:18:26,2026-06-29T14:46:10.719451
ACC-00001772,FIN-001182,savings,25568.34,USD,dormant,2026-02-21T11:29:59,2026-02-21T11:29:59,2026-06-29T14:46:10.719492
ACC-00001773,FIN-001183,business,5991.11,USD,active,2026-01-03T09:40:37,2026-01-03T09:40:37,2026-06-29T14:46:10.719615
ACC-00001774,FIN-001184,premium,21346.62,USD,active,2025-11-10T13:27:27,2025-11-10T13:27:27,2026-06-29T14:46:10.719738
ACC-00001775,FIN-001184,premium,2316.84,USD,active,2025-11-28T01:03:38,2025-11-28T01:03:38,2026-06-29T14:46:10.719781
ACC-00001776,FIN-001185,business,14296.9,USD,active,2025-07-11T02:22:27,2025-07-11T02:22:27,2026-06-29T14:46:10.719909
ACC-00001777,FIN-001186,savings,26576.02,USD,active,2026-01-01T22:44:27,2026-01-01T22:44:27,2026-06-29T14:46:10.720034
ACC-00001778,FIN-001186,business,1739.94,USD,closed,2026-01-15T19:14:28,2026-01-15T19:14:28,2026-06-29T14:46:10.720077
ACC-00001779,FIN-001187,premium,15281.53,USD,active,2024-09-13T10:45:58,2024-09-13T10:45:58,2026-06-29T14:46:10.720203
ACC-00001780,FIN-001187,savings,13943.74,USD,active,2026-06-24T05:19:47,2026-06-24T05:19:47,2026-06-29T14:46:10.720246
ACC-00001781,FIN-001188,premium,34641.11,USD,closed,2025-04-24T19:12:05,2025-04-24T19:12:05,2026-06-29T14:46:10.720370
ACC-00001782,FIN-001189,business,30320.02,USD,active,2026-05-25T23:31:10,2026-05-25T23:31:10,2026-06-29T14:46:10.720491
ACC-00001783,FIN-001189,current,4718.44,USD,active,2024-12-03T12:08:14,2024-12-03T12:08:14,2026-06-29T14:46:10.720531
ACC-00001784,FIN-001189,savings,39547.09,USD,active,2025-06-24T16:33:05,2025-06-24T16:33:05,2026-06-29T14:46:10.720569
ACC-00001785,FIN-001190,current,15418.74,USD,active,2025-05-17T16:10:51,2025-05-17T16:10:51,2026-06-29T14:46:10.720693
ACC-00001786,FIN-001191,premium,41884.87,USD,active,2024-06-23T08:45:48,2024-06-23T08:45:48,2026-06-29T14:46:10.720816
ACC-00001787,FIN-001192,savings,15442.62,USD,frozen,2026-06-11T12:38:18,2026-06-11T12:38:18,2026-06-29T14:46:10.720936
ACC-00001788,FIN-001192,premium,11569.04,USD,active,2026-05-16T15:01:22,2026-05-16T15:01:22,2026-06-29T14:46:10.720979
ACC-00001789,FIN-001192,business,44492.61,USD,frozen,2025-08-14T10:09:27,2025-08-14T10:09:27,2026-06-29T14:46:10.721019
ACC-00001790,FIN-001193,premium,39060.82,USD,active,2026-06-29T12:58:05,2026-06-29T12:58:05,2026-06-29T14:46:10.721169
ACC-00001791,FIN-001194,premium,30248.71,USD,active,2026-05-19T02:01:53,2026-05-19T02:01:53,2026-06-29T14:46:10.721308
ACC-00001792,FIN-001195,premium,21958.33,USD,dormant,2024-09-01T17:39:58,2024-09-01T17:39:58,2026-06-29T14:46:10.721433
ACC-00001793,FIN-001195,current,34923.25,USD,active,2025-01-18T01:29:51,2025-01-18T01:29:51,2026-06-29T14:46:10.721478
ACC-00001794,FIN-001196,business,16861.25,USD,active,2024-10-27T18:22:25,2024-10-27T18:22:25,2026-06-29T14:46:10.721579
ACC-00001795,FIN-001196,current,27103.04,USD,active,2025-05-23T07:29:52,2025-05-23T07:29:52,2026-06-29T14:46:10.721613
ACC-00001796,FIN-001197,premium,34852.44,USD,active,2026-05-24T19:42:53,2026-05-24T19:42:53,2026-06-29T14:46:10.721713
ACC-00001797,FIN-001198,savings,10096.89,USD,active,2026-04-04T23:54:49,2026-04-04T23:54:49,2026-06-29T14:46:10.721813
ACC-00001798,FIN-001198,business,14208.48,USD,active,2026-02-20T17:16:23,2026-02-20T17:16:23,2026-06-29T14:46:10.721848
ACC-00001799,FIN-001198,business,27819.22,USD,closed,2026-05-25T16:46:11,2026-05-25T16:46:11,2026-06-29T14:46:10.721880
ACC-00001800,FIN-001199,business,16074.38,USD,active,2026-03-21T05:58:14,2026-03-21T05:58:14,2026-06-29T14:46:10.721980
ACC-00001801,FIN-001199,business,27687.5,USD,dormant,2025-04-17T15:17:05,2025-04-17T15:17:05,2026-06-29T14:46:10.722015
ACC-00001802,FIN-001200,premium,30897.61,USD,active,2025-11-04T21:13:05,2025-11-04T21:13:05,2026-06-29T14:46:10.722118
ACC-00001803,FIN-001200,savings,10135.13,USD,active,2025-10-26T15:34:31,2025-10-26T15:34:31,2026-06-29T14:46:10.722154
ACC-00001804,FIN-001201,business,27062.53,USD,frozen,2025-04-26T23:46:42,2025-04-26T23:46:42,2026-06-29T14:46:10.722254
ACC-00001805,FIN-001202,business,8784.8,USD,active,2025-01-13T18:42:02,2025-01-13T18:42:02,2026-06-29T14:46:10.722356
ACC-00001806,FIN-001202,business,35527.15,USD,active,2025-07-10T01:34:58,2025-07-10T01:34:58,2026-06-29T14:46:10.722391
ACC-00001807,FIN-001203,savings,18611.04,USD,active,2025-12-18T14:21:17,2025-12-18T14:21:17,2026-06-29T14:46:10.722491
ACC-00001808,FIN-001203,premium,17226.38,USD,active,2026-04-12T04:26:43,2026-04-12T04:26:43,2026-06-29T14:46:10.722525
ACC-00001809,FIN-001204,savings,16836.01,USD,active,2026-06-12T23:34:38,2026-06-12T23:34:38,2026-06-29T14:46:10.722625
ACC-00001810,FIN-001204,savings,21810.76,USD,active,2026-06-01T00:58:57,2026-06-01T00:58:57,2026-06-29T14:46:10.722659
ACC-00001811,FIN-001204,current,43614.43,USD,active,2026-06-01T05:55:25,2026-06-01T05:55:25,2026-06-29T14:46:10.722691
ACC-00001812,FIN-001205,current,2179.35,USD,active,2026-02-14T12:48:26,2026-02-14T12:48:26,2026-06-29T14:46:10.722792
ACC-00001813,FIN-001205,business,13666.73,USD,active,2026-05-02T08:51:47,2026-05-02T08:51:47,2026-06-29T14:46:10.722826
ACC-00001814,FIN-001206,current,41187.59,USD,active,2026-04-11T11:10:43,2026-04-11T11:10:43,2026-06-29T14:46:10.722927
ACC-00001815,FIN-001207,current,8336.16,USD,closed,2026-05-21T19:22:38,2026-05-21T19:22:38,2026-06-29T14:46:10.723027
ACC-00001816,FIN-001207,premium,37938.57,USD,dormant,2025-07-06T11:15:27,2025-07-06T11:15:27,2026-06-29T14:46:10.723061
ACC-00001817,FIN-001208,business,34324.05,USD,closed,2024-12-29T19:26:06,2024-12-29T19:26:06,2026-06-29T14:46:10.723162
ACC-00001818,FIN-001208,business,37888.11,USD,dormant,2025-11-20T17:31:09,2025-11-20T17:31:09,2026-06-29T14:46:10.723197
ACC-00001819,FIN-001209,business,34985.14,USD,active,2025-11-16T10:21:16,2025-11-16T10:21:16,2026-06-29T14:46:10.723312
ACC-00001820,FIN-001209,business,22205.38,USD,closed,2025-08-29T05:31:22,2025-08-29T05:31:22,2026-06-29T14:46:10.723346
ACC-00001821,FIN-001209,savings,48623.07,USD,dormant,2025-08-16T08:37:47,2025-08-16T08:37:47,2026-06-29T14:46:10.723378
ACC-00001822,FIN-001210,current,6016.93,USD,dormant,2025-06-23T19:47:44,2025-06-23T19:47:44,2026-06-29T14:46:10.723481
ACC-00001823,FIN-001211,business,35395.4,USD,active,2024-06-10T20:53:43,2024-06-10T20:53:43,2026-06-29T14:46:10.723579
ACC-00001824,FIN-001211,business,35299.32,USD,active,2024-06-30T23:10:13,2024-06-30T23:10:13,2026-06-29T14:46:10.723614
ACC-00001825,FIN-001212,current,43024.6,USD,frozen,2026-05-08T21:12:10,2026-05-08T21:12:10,2026-06-29T14:46:10.723714
ACC-00001826,FIN-001213,current,40780.77,USD,active,2026-01-30T06:08:17,2026-01-30T06:08:17,2026-06-29T14:46:10.723814
ACC-00001827,FIN-001214,premium,45050.85,USD,closed,2026-05-28T06:13:08,2026-05-28T06:13:08,2026-06-29T14:46:10.723960
ACC-00001828,FIN-001214,premium,25694.97,USD,active,2025-05-05T03:08:19,2025-05-05T03:08:19,2026-06-29T14:46:10.724063
ACC-00001829,FIN-001215,savings,48191.05,USD,active,2026-05-28T23:43:40,2026-05-28T23:43:40,2026-06-29T14:46:10.724197
ACC-00001830,FIN-001216,premium,192.32,USD,closed,2025-10-28T17:07:43,2025-10-28T17:07:43,2026-06-29T14:46:10.724352
ACC-00001831,FIN-001216,premium,934.7,USD,active,2026-02-01T09:25:07,2026-02-01T09:25:07,2026-06-29T14:46:10.724388
ACC-00001832,FIN-001217,premium,28675.63,USD,active,2025-08-11T23:09:07,2025-08-11T23:09:07,2026-06-29T14:46:10.724489
ACC-00001833,FIN-001217,premium,12571.49,USD,active,2025-08-15T17:47:06,2025-08-15T17:47:06,2026-06-29T14:46:10.724522
ACC-00001834,FIN-001218,savings,21166.25,USD,active,2025-06-25T19:03:20,2025-06-25T19:03:20,2026-06-29T14:46:10.724623
ACC-00001835,FIN-001218,savings,21782.71,USD,active,2025-12-31T20:33:35,2025-12-31T20:33:35,2026-06-29T14:46:10.724667
ACC-00001836,FIN-001219,current,4203.06,USD,frozen,2025-10-16T16:10:19,2025-10-16T16:10:19,2026-06-29T14:46:10.724856
ACC-00001837,FIN-001219,business,44342.96,USD,active,2025-11-05T03:35:29,2025-11-05T03:35:29,2026-06-29T14:46:10.725187
ACC-00001838,FIN-001220,current,21847.27,USD,closed,2025-04-03T06:37:23,2025-04-03T06:37:23,2026-06-29T14:46:10.725401
ACC-00001839,FIN-001220,current,38884.09,USD,active,2025-09-25T16:07:05,2025-09-25T16:07:05,2026-06-29T14:46:10.725442
ACC-00001840,FIN-001221,business,22623.26,USD,closed,2026-05-17T18:39:22,2026-05-17T18:39:22,2026-06-29T14:46:10.725978
ACC-00001841,FIN-001221,premium,17656.85,USD,closed,2025-12-26T06:00:45,2025-12-26T06:00:45,2026-06-29T14:46:10.726051
ACC-00001842,FIN-001221,business,2751.89,USD,active,2025-02-09T03:33:20,2025-02-09T03:33:20,2026-06-29T14:46:10.726110
ACC-00001843,FIN-001222,savings,34304.54,USD,dormant,2025-12-21T22:03:02,2025-12-21T22:03:02,2026-06-29T14:46:10.726380
ACC-00001844,FIN-001223,business,32314.07,USD,frozen,2025-01-10T10:03:22,2025-01-10T10:03:22,2026-06-29T14:46:10.726590
ACC-00001845,FIN-001223,business,13987.5,USD,active,2024-10-16T15:29:25,2024-10-16T15:29:25,2026-06-29T14:46:10.726663
ACC-00001846,FIN-001224,current,7779.6,USD,active,2026-04-25T07:27:25,2026-04-25T07:27:25,2026-06-29T14:46:10.726798
ACC-00001847,FIN-001225,premium,15879.64,USD,active,2026-06-27T04:06:17,2026-06-27T04:06:17,2026-06-29T14:46:10.726914
ACC-00001848,FIN-001226,business,48637.3,USD,active,2024-09-14T15:49:39,2024-09-14T15:49:39,2026-06-29T14:46:10.727065
ACC-00001849,FIN-001227,savings,20447.35,USD,active,2026-05-11T07:37:00,2026-05-11T07:37:00,2026-06-29T14:46:10.727336
ACC-00001850,FIN-001228,business,7069.35,USD,active,2026-06-22T05:21:32,2026-06-22T05:21:32,2026-06-29T14:46:10.727529
ACC-00001851,FIN-001229,current,17021.88,USD,active,2024-10-25T08:49:54,2024-10-25T08:49:54,2026-06-29T14:46:10.727716
ACC-00001852,FIN-001229,savings,12021.94,USD,frozen,2026-01-24T12:33:08,2026-01-24T12:33:08,2026-06-29T14:46:10.727793
ACC-00001853,FIN-001230,savings,19952.26,USD,active,2025-07-11T14:36:04,2025-07-11T14:36:04,2026-06-29T14:46:10.727963
ACC-00001854,FIN-001230,savings,16888.09,USD,active,2025-07-13T18:53:15,2025-07-13T18:53:15,2026-06-29T14:46:10.728012
ACC-00001855,FIN-001230,current,30280.13,USD,closed,2025-11-30T21:37:43,2025-11-30T21:37:43,2026-06-29T14:46:10.728059
ACC-00001856,FIN-001231,business,45451.71,USD,closed,2025-08-21T07:17:35,2025-08-21T07:17:35,2026-06-29T14:46:10.728203
ACC-00001857,FIN-001231,savings,41327.25,USD,active,2026-04-10T17:08:59,2026-04-10T17:08:59,2026-06-29T14:46:10.728251
ACC-00001858,FIN-001232,savings,28032.98,USD,dormant,2026-04-07T08:55:34,2026-04-07T08:55:34,2026-06-29T14:46:10.728396
ACC-00001859,FIN-001233,current,22778.62,USD,active,2024-12-27T21:59:16,2024-12-27T21:59:16,2026-06-29T14:46:10.728539
ACC-00001860,FIN-001234,current,39818.25,USD,frozen,2025-07-04T10:52:10,2025-07-04T10:52:10,2026-06-29T14:46:10.728679
ACC-00001861,FIN-001235,premium,27940.41,USD,active,2026-06-19T03:21:08,2026-06-19T03:21:08,2026-06-29T14:46:10.728826
ACC-00001862,FIN-001236,premium,22583.1,USD,dormant,2026-06-15T17:29:03,2026-06-15T17:29:03,2026-06-29T14:46:10.729012
ACC-00001863,FIN-001237,business,48956.91,USD,active,2026-06-07T09:29:09,2026-06-07T09:29:09,2026-06-29T14:46:10.729168
ACC-00001864,FIN-001237,current,12804.4,USD,active,2025-12-21T03:38:02,2025-12-21T03:38:02,2026-06-29T14:46:10.729233
ACC-00001865,FIN-001238,savings,2877.58,USD,frozen,2026-06-19T11:35:03,2026-06-19T11:35:03,2026-06-29T14:46:10.729387
ACC-00001866,FIN-001238,premium,26942.06,USD,active,2026-02-07T13:46:28,2026-02-07T13:46:28,2026-06-29T14:46:10.729436
ACC-00001867,FIN-001239,business,37692.72,USD,dormant,2026-05-19T00:29:46,2026-05-19T00:29:46,2026-06-29T14:46:10.729580
ACC-00001868,FIN-001240,business,25811.5,USD,dormant,2026-02-10T14:23:47,2026-02-10T14:23:47,2026-06-29T14:46:10.729725
ACC-00001869,FIN-001240,current,2057.52,USD,active,2025-10-12T12:50:46,2025-10-12T12:50:46,2026-06-29T14:46:10.729778
ACC-00001870,FIN-001241,premium,46380.28,USD,active,2025-06-11T15:45:05,2025-06-11T15:45:05,2026-06-29T14:46:10.729919
ACC-00001871,FIN-001242,premium,33226.1,USD,active,2026-06-14T20:14:21,2026-06-14T20:14:21,2026-06-29T14:46:10.730063
ACC-00001872,FIN-001242,current,34000.76,USD,active,2026-04-22T05:31:20,2026-04-22T05:31:20,2026-06-29T14:46:10.730112
ACC-00001873,FIN-001243,business,3942.61,USD,active,2025-02-23T02:38:34,2025-02-23T02:38:34,2026-06-29T14:46:10.730253
ACC-00001874,FIN-001244,savings,11832.23,USD,active,2026-05-12T14:12:54,2026-05-12T14:12:54,2026-06-29T14:46:10.730391
ACC-00001875,FIN-001244,savings,17791.43,USD,dormant,2025-11-13T16:36:51,2025-11-13T16:36:51,2026-06-29T14:46:10.730439
ACC-00001876,FIN-001245,premium,35519.02,USD,dormant,2024-12-16T09:52:46,2024-12-16T09:52:46,2026-06-29T14:46:10.730578
ACC-00001877,FIN-001246,savings,29764.45,USD,active,2025-09-19T07:39:41,2025-09-19T07:39:41,2026-06-29T14:46:10.730718
ACC-00001878,FIN-001246,current,42103.56,USD,dormant,2025-03-31T06:40:41,2025-03-31T06:40:41,2026-06-29T14:46:10.730766
ACC-00001879,FIN-001247,savings,25887.23,USD,frozen,2025-08-21T12:29:48,2025-08-21T12:29:48,2026-06-29T14:46:10.730911
ACC-00001880,FIN-001247,current,4813.33,USD,dormant,2026-04-21T06:34:54,2026-04-21T06:34:54,2026-06-29T14:46:10.730961
ACC-00001881,FIN-001247,business,13779.63,USD,dormant,2025-05-12T10:04:06,2025-05-12T10:04:06,2026-06-29T14:46:10.731006
ACC-00001882,FIN-001248,current,16380.31,USD,closed,2025-02-23T12:21:59,2025-02-23T12:21:59,2026-06-29T14:46:10.731154
ACC-00001883,FIN-001249,premium,7200.09,USD,active,2026-03-03T05:55:21,2026-03-03T05:55:21,2026-06-29T14:46:10.731314
ACC-00001884,FIN-001250,savings,34715.2,USD,active,2026-06-15T00:25:01,2026-06-15T00:25:01,2026-06-29T14:46:10.731466
ACC-00001885,FIN-001250,current,46948.04,USD,frozen,2025-12-26T08:23:59,2025-12-26T08:23:59,2026-06-29T14:46:10.731516
ACC-00001886,FIN-001251,savings,37494.32,USD,closed,2026-06-10T15:18:59,2026-06-10T15:18:59,2026-06-29T14:46:10.731662
ACC-00001887,FIN-001251,business,42564.21,USD,active,2026-04-29T13:47:30,2026-04-29T13:47:30,2026-06-29T14:46:10.731712
ACC-00001888,FIN-001252,savings,27577.9,USD,active,2025-09-24T02:40:48,2025-09-24T02:40:48,2026-06-29T14:46:10.731861
ACC-00001889,FIN-001252,business,30786.55,USD,active,2026-02-03T18:50:38,2026-02-03T18:50:38,2026-06-29T14:46:10.731910
ACC-00001890,FIN-001253,premium,45114.99,USD,active,2026-06-26T11:31:03,2026-06-26T11:31:03,2026-06-29T14:46:10.732062
ACC-00001891,FIN-001253,business,26920.5,USD,frozen,2026-06-28T04:14:44,2026-06-28T04:14:44,2026-06-29T14:46:10.732112
ACC-00001892,FIN-001254,premium,7760.49,USD,active,2024-10-08T01:05:25,2024-10-08T01:05:25,2026-06-29T14:46:10.732299
ACC-00001893,FIN-001254,premium,19984.88,USD,dormant,2024-11-07T01:37:41,2024-11-07T01:37:41,2026-06-29T14:46:10.732348
ACC-00001894,FIN-001254,business,17928.54,USD,dormant,2024-02-14T04:46:20,2024-02-14T04:46:20,2026-06-29T14:46:10.732394
ACC-00001895,FIN-001255,business,48190.43,USD,dormant,2025-04-17T15:25:18,2025-04-17T15:25:18,2026-06-29T14:46:10.732569
ACC-00001896,FIN-001256,premium,23752.64,USD,frozen,2026-02-15T04:16:12,2026-02-15T04:16:12,2026-06-29T14:46:10.732735
ACC-00001897,FIN-001257,premium,33999.87,USD,dormant,2026-01-20T06:25:12,2026-01-20T06:25:12,2026-06-29T14:46:10.732899
ACC-00001898,FIN-001258,savings,49439.03,USD,active,2025-06-13T23:24:01,2025-06-13T23:24:01,2026-06-29T14:46:10.733059
ACC-00001899,FIN-001259,savings,29826.64,USD,active,2026-06-01T12:07:58,2026-06-01T12:07:58,2026-06-29T14:46:10.733257
ACC-00001900,FIN-001259,current,36577.09,USD,closed,2026-05-25T05:54:38,2026-05-25T05:54:38,2026-06-29T14:46:10.733317
ACC-00001901,FIN-001260,premium,27909.22,USD,active,2024-04-01T02:55:24,2024-04-01T02:55:24,2026-06-29T14:46:10.733488
ACC-00001902,FIN-001261,savings,22226.8,USD,closed,2026-04-13T05:30:49,2026-04-13T05:30:49,2026-06-29T14:46:10.733654
ACC-00001903,FIN-001261,business,2407.72,USD,active,2026-01-05T22:08:40,2026-01-05T22:08:40,2026-06-29T14:46:10.733713
ACC-00001904,FIN-001262,current,63.16,USD,dormant,2026-04-01T18:37:48,2026-04-01T18:37:48,2026-06-29T14:46:10.733880
ACC-00001905,FIN-001263,business,30442.26,USD,active,2025-09-18T15:49:29,2025-09-18T15:49:29,2026-06-29T14:46:10.734044
ACC-00001906,FIN-001264,current,38747.7,USD,active,2026-02-05T19:40:52,2026-02-05T19:40:52,2026-06-29T14:46:10.734208
ACC-00001907,FIN-001264,current,12602.61,USD,active,2025-10-24T06:08:13,2025-10-24T06:08:13,2026-06-29T14:46:10.734266
ACC-00001908,FIN-001265,premium,43763.72,USD,active,2024-10-08T06:00:52,2024-10-08T06:00:52,2026-06-29T14:46:10.734428
ACC-00001909,FIN-001266,current,1182.15,USD,active,2026-04-16T06:49:11,2026-04-16T06:49:11,2026-06-29T14:46:10.734598
ACC-00001910,FIN-001266,current,18923.45,USD,active,2026-03-08T03:02:06,2026-03-08T03:02:06,2026-06-29T14:46:10.734655
ACC-00001911,FIN-001267,savings,11985.64,USD,active,2025-05-08T06:50:52,2025-05-08T06:50:52,2026-06-29T14:46:10.734829
ACC-00001912,FIN-001268,current,4403.85,USD,active,2025-10-31T23:39:11,2025-10-31T23:39:11,2026-06-29T14:46:10.735024
ACC-00001913,FIN-001268,business,4101.1,USD,active,2025-08-02T02:51:59,2025-08-02T02:51:59,2026-06-29T14:46:10.735086
ACC-00001914,FIN-001269,premium,13848.75,USD,active,2026-03-13T05:09:36,2026-03-13T05:09:36,2026-06-29T14:46:10.735277
ACC-00001915,FIN-001269,business,5882.18,USD,active,2026-05-16T15:36:16,2026-05-16T15:36:16,2026-06-29T14:46:10.735337
ACC-00001916,FIN-001269,premium,8742.49,USD,active,2026-03-21T15:12:59,2026-03-21T15:12:59,2026-06-29T14:46:10.735392
ACC-00001917,FIN-001270,current,48881.84,USD,active,2026-04-25T01:21:18,2026-04-25T01:21:18,2026-06-29T14:46:10.735565
ACC-00001918,FIN-001271,premium,6618.88,USD,active,2026-03-14T18:12:18,2026-03-14T18:12:18,2026-06-29T14:46:10.735729
ACC-00001919,FIN-001271,savings,28757.0,USD,active,2026-04-17T22:33:48,2026-04-17T22:33:48,2026-06-29T14:46:10.735786
ACC-00001920,FIN-001272,business,38491.58,USD,active,2026-06-01T08:56:40,2026-06-01T08:56:40,2026-06-29T14:46:10.735951
ACC-00001921,FIN-001272,savings,26012.4,USD,dormant,2026-04-26T09:44:59,2026-04-26T09:44:59,2026-06-29T14:46:10.736008
ACC-00001922,FIN-001273,business,3947.99,USD,active,2026-02-04T21:24:19,2026-02-04T21:24:19,2026-06-29T14:46:10.736168
ACC-00001923,FIN-001273,premium,652.1,USD,dormant,2026-06-19T03:22:30,2026-06-19T03:22:30,2026-06-29T14:46:10.736229
ACC-00001924,FIN-001274,current,30952.92,USD,active,2026-02-07T09:13:54,2026-02-07T09:13:54,2026-06-29T14:46:10.736393
ACC-00001925,FIN-001275,current,6129.67,USD,active,2026-03-04T04:03:23,2026-03-04T04:03:23,2026-06-29T14:46:10.736555
ACC-00001926,FIN-001276,premium,38468.3,USD,active,2024-09-21T19:25:26,2024-09-21T19:25:26,2026-06-29T14:46:10.736735
ACC-00001927,FIN-001277,premium,20201.77,USD,active,2025-02-11T09:13:48,2025-02-11T09:13:48,2026-06-29T14:46:10.736898
ACC-00001928,FIN-001278,current,46964.85,USD,active,2026-01-15T20:42:12,2026-01-15T20:42:12,2026-06-29T14:46:10.737059
ACC-00001929,FIN-001279,business,4514.36,USD,closed,2024-10-28T00:51:11,2024-10-28T00:51:11,2026-06-29T14:46:10.737220
ACC-00001930,FIN-001279,premium,5976.77,USD,active,2026-06-07T11:19:00,2026-06-07T11:19:00,2026-06-29T14:46:10.737294
ACC-00001931,FIN-001280,current,12285.37,USD,active,2026-06-12T00:43:39,2026-06-12T00:43:39,2026-06-29T14:46:10.737466
ACC-00001932,FIN-001280,current,39104.94,USD,active,2026-06-06T21:55:31,2026-06-06T21:55:31,2026-06-29T14:46:10.737523
ACC-00001933,FIN-001281,current,14868.41,USD,active,2024-10-02T20:39:37,2024-10-02T20:39:37,2026-06-29T14:46:10.737689
ACC-00001934,FIN-001282,current,47022.06,USD,active,2026-03-25T13:35:54,2026-03-25T13:35:54,2026-06-29T14:46:10.737850
ACC-00001935,FIN-001283,savings,35165.51,USD,active,2026-04-05T18:05:03,2026-04-05T18:05:03,2026-06-29T14:46:10.738012
ACC-00001936,FIN-001284,premium,31009.22,USD,active,2025-10-13T11:07:11,2025-10-13T11:07:11,2026-06-29T14:46:10.738169
ACC-00001937,FIN-001285,current,33181.55,USD,frozen,2026-04-16T12:07:15,2026-04-16T12:07:15,2026-06-29T14:46:10.738329
ACC-00001938,FIN-001286,premium,22616.59,USD,active,2024-06-10T17:51:09,2024-06-10T17:51:09,2026-06-29T14:46:10.738490
ACC-00001939,FIN-001287,business,11558.38,USD,dormant,2026-01-05T21:36:09,2026-01-05T21:36:09,2026-06-29T14:46:10.738650
ACC-00001940,FIN-001288,premium,886.92,USD,active,2024-08-06T18:00:34,2024-08-06T18:00:34,2026-06-29T14:46:10.738813
ACC-00001941,FIN-001289,current,28927.1,USD,active,2026-05-06T20:53:03,2026-05-06T20:53:03,2026-06-29T14:46:10.738974
